ID варианта товара,Артикул,Название товара,Цена продажи,Остаток
358902963,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Домашняя 7428 28 см, съемная ручка",ТИ7428,1741.0,1741.0
358903319,Сковорода НЕВА МЕТАЛЛ ПОСУДА Классика вкуса 22 см,ТИ12122KV,1172.0,1172.0
358903863,Сковорода НЕВА МЕТАЛЛ ПОСУДА Комфортная 22 см,ТИ7222К,1240.0,1240.0
358904938,Кофе в зернах Carraro Globo Elite 1 кг,,800.0,800.0
358905006,Сковорода НЕВА МЕТАЛЛ ПОСУДА Комфортная 24 см,ТИ7224К,1317.0,1317.0
358905959,Сковорода НЕВА МЕТАЛЛ ПОСУДА Комфортная 28 см,ТИ7228К,1539.0,1539.0
358907502,"Сковорода-гриль НЕВА МЕТАЛЛ ПОСУДА Оригинальная 4424 24 см, съемная ручка",ТИ4424,1271.0,1271.0
358907640,Сковорода НЕВА МЕТАЛЛ ПОСУДА Оригинальная 22 см,ТИ4522,1016.0,1016.0
358908030,Сковорода НЕВА МЕТАЛЛ ПОСУДА Оригинальная 4524 24 см,ТИ4524,1052.0,1052.0
358909763,Сковорода НЕВА МЕТАЛЛ ПОСУДА Оригинальная 26 см,ТИ4526,1305.0,1305.0
358910044,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Традиционная 20 см со съёмной ручкой, съемная ручка",ТИ6020,1378.0,1378.0
358910506,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Традиционная 6026 26 см, съемная ручка",ТИ6026,1595.0,1595.0
358911127,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Традиционная 6028 28 см, съемная ручка",ТИ6028,1741.0,1741.0
358911286,Сковорода НЕВА МЕТАЛЛ ПОСУДА Традиционная 20 см,ТИ6120,1180.0,1180.0
358911494,Сковорода НЕВА МЕТАЛЛ ПОСУДА Традиционная 22 см,ТИ6122,1234.0,1234.0
358911573,Сковорода НЕВА МЕТАЛЛ ПОСУДА Традиционная 24 см,ТИ6124,1305.0,1305.0
358911702,Сковорода НЕВА МЕТАЛЛ ПОСУДА Традиционная 6126 26 см,ТИ6126,1388.0,1388.0
359265350,Сотейник TimA Titan Diamond TD-2128 28 см,ТИTD-2128,3510.0,3510.0
359265472,Сотейник TimA Titan Diamond TD-2126 26 см,ТИTD-2126,3021.0,3021.0
359265693,Сотейник TimA Titan Diamond TD-2124 24 см,ТИTD-2124,2763.0,2763.0
359265864,Сковорода TimA Titan Diamond TD-1128 28 см,ТИTD-1128,3077.0,3077.0
359266105,Сковорода TimA Titan Diamond TD-1126 26 см,ТИTD-1126,2709.0,2709.0
359267230,Сковорода TimA Titan Diamond TD-1124 24 см,ТИTD-1124,2561.0,2561.0
359268240,Сковорода TimA Titan Diamond TD-1122 22 см,ТИTD-1122,2247.0,2247.0
359268374,Сковорода TimA Titan Diamond TD-1120 20 см,ТИTD-1120,2109.0,2109.0
359268702,"Сковорода TimA Titan Diamond TD-1028 28 см, съемная ручка",ТИTD-1028,3635.0,3635.0
359268888,"Сковорода TimA Titan Diamond TD-1026 26 см, съемная ручка",ТИTD-1026,3288.0,3288.0
359269098,"Сковорода TimA Titan Diamond TD-1024 24 см, съемная ручка",ТИTD-1024,3142.0,3142.0
359269628,"Сковорода TimA Titan Diamond TD-1022 22 см, съемная ручка",ТИTD-1022,2832.0,2832.0
359270132,"Сковорода TimA Titan Diamond TD-1020 20 см, съемная ручка",ТИTD-1020,2699.0,2699.0
359270985,"Сотейник TimA Titan Diamond TD-2026 26 см, съемная ручка",ТИTD-2026,3574.0,3574.0
359271905,"Сотейник TimA Titan Diamond TD-2024 24 см, съемная ручка",ТИTD-2024,3325.0,3325.0
359272590,Сковорода НЕВА МЕТАЛЛ ПОСУДА Байкал 2524 24 см,ТИ2524,1651.0,1651.0
359273366,SEA'S Тарелка подстановочная фарфоровая 26 см,ТИRS-126,487.0,487.0
359275665,Сковорода НЕВА МЕТАЛЛ ПОСУДА Байкал 2526 26 см,ТИ2526,1741.0,1741.0
359276455,Сковорода НЕВА МЕТАЛЛ ПОСУДА Байкал 2528 28 см,ТИ2528,1860.0,1860.0
359276941,"Сковорода-гриль НЕВА МЕТАЛЛ ПОСУДА Байкал 254426 26 см, съемная ручка",ТИ254426,2006.0,2006.0
359277936,Сковорода блинная НЕВА МЕТАЛЛ ПОСУДА Байкал 256224 24 см,ТИ256224,1561.0,1561.0
359278656,Сковорода НЕВА МЕТАЛЛ ПОСУДА Карелия 2324 24 см,ТИ2324,1651.0,1651.0
359279170,Сковорода НЕВА МЕТАЛЛ ПОСУДА Карелия 2328 28 см,ТИ2328,1860.0,1860.0
359279726,Сковорода блинная НЕВА МЕТАЛЛ ПОСУДА Титан 9220 20 см,ТИ9220,1491.0,1491.0
359281198,Сковорода блинная НЕВА МЕТАЛЛ ПОСУДА Титан 9224 24 см,ТИ9224,1586.0,1586.0
359282311,"Сковорода-вок НЕВА МЕТАЛЛ ПОСУДА Титан 3126W 26 см, съемная ручка",ТИ3126W,2020.0,2020.0
359284496,"Сковорода-вок НЕВА МЕТАЛЛ ПОСУДА Титан 3130W 30 см, съемная ручка",ТИ3130W,2132.0,2132.0
359286058,Казан НЕВА МЕТАЛЛ ПОСУДА 9850 Титан II с крышкой-сковородой,ТИ9850,3252.0,3252.0
359287343,Казан НЕВА МЕТАЛЛ ПОСУДА 9870 Титан II с крышкой-сковородой,ТИ9870,3712.0,3712.0
359287745,"Кастрюля TVS Ho (Ptfe) 3,2 л",ТИ011164,1091.0,1091.0
359288287,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Особенная 9020 20 см, съемная ручка",ТИ9020,1784.0,1784.0
359289336,Сотейник TVS Friggiuvo EGG-28N 28 см,ТИEGG-28N,1048.0,1048.0
359289823,Тележка уборочная двухведерная Hunter PLSTRL1S 2х25л,ТВPLSTRL1S,4400.0,4400.0
359290455,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Особенная 9022 22 см, съемная ручка",ТИ9022,1840.0,1840.0
359291367,Сковорода TVS Ho 970942 26 см,ТИ970942,931.0,931.0
359292482,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Особенная 9024 24 см, съемная ручка",ТИ9024,1933.0,1933.0
359293646,Кастрюля TVS Eco Chic 24 см,ТИ255148,1190.0,1190.0
359294593,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Особенная 9026 26 см, съемная ручка",ТИ9026,2024.0,2024.0
359295614,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Особенная 9028 28 см, съемная ручка",ТИ9028,2161.0,2161.0
359296458,Сотейник TVS Eco chic сотейник 28 см,ТИ255278,1102.0,1102.0
359296718,Тележка уборочная двухведерная Hunter PLSTRL1 2х25л,ТВPLSTRL1,4400.0,4400.0
359298403,Сковорода НЕВА МЕТАЛЛ ПОСУДА Особенная 20 см,ТИ9120,1566.0,1566.0
359298419,Тележка уборочная двухведерная Hunter CHRTRL2-В 2х25л,ТВCHRTRL2,5200.0,5200.0
359298723,"Кастрюля TVS Basilico 7,6 л",ТИ010563,1275.0,1275.0
359300219,Сковорода НЕВА МЕТАЛЛ ПОСУДА Особенная 22 см,ТИ9122,1589.0,1589.0
359300667,"Кастрюля TVS 100% Ceramic 3,4 л",ТИ872925,850.0,850.0
359302533,Сковорода НЕВА МЕТАЛЛ ПОСУДА 9124 24 см,ТИ9124,1684.0,1684.0
359304101,"Кастрюля TimA Ceramic Granit Induction 3,5 л",ТИICT-5122,1754.0,1754.0
359305190,Сковорода НЕВА МЕТАЛЛ ПОСУДА Особенная 26 см,ТИ9126,1770.0,1770.0
359308308,Сковорода НЕВА МЕТАЛЛ ПОСУДА Особенная 28 см,ТИ9128,1872.0,1872.0
359309049,Сковорода НЕВА МЕТАЛЛ ПОСУДА Алтай 27124I 24 см,ТИ27124I,1968.0,1968.0
359311880,Сковорода НЕВА МЕТАЛЛ ПОСУДА Алтай 27126I 26 см,ТИ27126I,2075.0,2075.0
359314476,Сковорода НЕВА МЕТАЛЛ ПОСУДА Алтай 27128I 28 см,ТИ27128I,2251.0,2251.0
359319373,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Надёжная 3022N 22 см, съемная ручка",ТИ3022N,1506.0,1506.0
359321528,"Сковорода-гриль НЕВА МЕТАЛЛ ПОСУДА Надёжная 3026NG 26 см, съемная ручка",ТИ3026NG,2041.0,2041.0
359322226,Сковорода чугунная BRIZOLL Оптима 26х6 см,ТИ02660-Р2,790.0,790.0
359322526,"Сковорода-гриль НЕВА МЕТАЛЛ ПОСУДА Ферра индукция 54026 26 см, съемная ручка",ТИ54026,2817.0,2817.0
359325018,Сковорода чугунная BRIZOLL Оптима 26х4 см,ТИ02640-Р2,744.0,744.0
359326644,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Ферра индукция 59024 24 см, съемная ручка",ТИ59024,2440.0,2440.0
359326691,Сковорода чугунная BRIZOLL Оптима 24х4 см,ТИ02440-Р2,679.0,679.0
359328356,Сковорода чугунная BRIZOLL Оптима 22х4 см,ТИ02240-Р2,618.0,618.0
359329148,"Сковорода чугунная BRIZOLL Оптима 20х3,5 см",ТИ02035-Р2,549.0,549.0
359330390,Сковорода-гриль чугунная BRIZOLL Оптима 24х4 см,ТИО2440Г-Р2,869.0,869.0
359330760,"Сковорода НЕВА МЕТАЛЛ ПОСУДА Ферра индукция 59028 28 см, съемная ручка",ТИ59028,2857.0,2857.0
359331213,Сковорода-гриль чугунная BRIZOLL Оптима 28х5 см,ТИО2850Г-Р2,1276.0,1276.0
359332312,Сковорода блинная НЕВА МЕТАЛЛ ПОСУДА Ферра индукция 59224 24 см,ТИ59224,2049.0,2049.0
359332339,Сковорода-гриль чугунная квадратная BRIZOLL Оптима 28х28х5 см,ТИО282850Г-Р2,1696.0,1696.0
359334577,Сковорода-гриль чугунная квадратная BRIZOLL Оптима 26х26х5 см,ТИО262650Г-Р2,1609.0,1609.0
359335381,Сковорода-гриль чугунная BRIZOLL Оптима 26х4 см,ТИО2640Г-Р2,1010.0,1010.0
359336814,"Сковорода блинная чугунная BRIZOLL Оптима 24х1,5см",ТИ02415-Р2,594.0,594.0
359337833,"Сковорода блинная чугунная BRIZOLL Оптима 22х1,5см",ТИ02215-Р2,536.0,536.0
359340304,"Сковорода блинная чугунная BRIZOLL Оптима 22х1,5см",ТИ02215-Р,505.0,505.0
359341576,Сковорода чугунная BRIZOLL Монолит 30х6 см с двумя ручками,ТИМ3060У,1083.0,1083.0
359345129,Сковорода чугунная BRIZOLL Монолит 28х6 см с двумя ручками,ТИМ2860У,862.0,862.0
359345678,Сковорода чугунная BRIZOLL Монолит 26х6 см с двумя ручками,ТИМ2660У,688.0,688.0
359346093,Сковорода чугунная BRIZOLL Монолит 24х6 см с двумя ручками,ТИМ2460У,586.0,586.0
359346713,Сковорода чугунная BRIZOLL Монолит 26 см с литой ручкой,ТИМ2660Р,993.0,993.0
359347660,Сковорода чугунная BRIZOLL Монолит 24 см с литой ручкой,ТИМ2460Р,787.0,787.0
359349521,"Сковорода-вок чугунная BRIZOLL 4,7 л",ТИW30,1243.0,1243.0
359350413,"Сковорода-вок чугунная BRIZOLL 3,7 л",ТИW28,973.0,973.0
359351782,"Сковорода-гриль чугунная квадратная BRIZOLL HoReCa 18х18х2,5см с дощечкой-подставкой",ТИН181825Г-Д,929.0,929.0
359355041,"Сковорода-гриль чугунная квадратная BRIZOLL HoReCa 18х18х2,5см",ТИН181825Г,526.0,526.0
359356234,"Сковорода чугунная квадратная BRIZOLL HoReCa 18х18х2,5см с дощечкой-подставкой",ТИН181825-Д,652.0,652.0
359373377,"Сковорода чугунная квадратная BRIZOLL HoReCa 18х18х2,5см",ТИН181825,334.0,334.0
359374517,"Сковорода чугунная BRIZOLL HoReCa 14х2,5см с дощечкой-подставкой",ТИН1425-Д,479.0,479.0
359377419,Сковорода-вок чугунная BRIZOLL HoReCa 18см с дощечкой-подставкой,ТИHW18-Д,1118.0,1118.0
359381635,Сковорода чугунная BRIZOLL HoReCa овальная 22х14 см с дощечкой-подставкой,ТИН2214-Д,857.0,857.0
359385064,Сковорода чугунная BRIZOLL HoReCa овальная 18х10 см с дощечкой-подставкой,ТИН1810-Д,753.0,753.0
359398848,"Сковорода чугунная BRIZOLL HoReCa 18х2,5см с дощечкой-подставкой",ТИН1825-Д,554.0,554.0
359400613,"Сковорода чугунная BRIZOLL HoReCa 18х2,5см",ТИН1825,316.0,316.0
359403439,Сковорода чугунная BRIZOLL HoReCa овальная 18х10 см,ТИН1810,433.0,433.0
359410207,Кастрюля чугунная BRIZOLL HoReCa 300мл на столике-подставке,ТИН03-Д,1102.0,1102.0
359416390,Кастрюля чугунная BRIZOLL HoReCa 300мл,ТИН03,483.0,483.0
359671594,Тележка уборочная Hunter CHRTRL1 25л,ТВCHRTRL1,5000.0,5000.0
359986142,"Hama Набор термомозаики MIDI Новый год, 450 шт + основа (4117)",А4117,295.0,295.0
359986569,"Hama Набор термомозаики MIDI Новый год, 450 шт + основа (4118)",А4118,295.0,295.0
359986837,Казан азиатский BRIZOLL 4 л  с крышкой,ТИКА04-1,2402.0,2402.0
359987793,Казан азиатский BRIZOLL 4 л  с крышкой-сковородкой,ТИКА04-2,2842.0,2842.0
359989744,Казан азиатский BRIZOLL 8 л с крышкой,ТИКА08-1,3538.0,3538.0
359989821,Набор MAYER & BOCH 5 ножей с подставкой 22715,МБ22715,1700.0,1700.0
359989822,Набор MAYER & BOCH 2 ножа и разделочная доска 23312,МБ23312,826.0,826.0
359989823,Набор MAYER & BOCH 4 ножа с подставкой 23318,МБ23318,739.0,739.0
359989824,Набор MAYER & BOCH 5 ножей с подставкой 23626,МБ23626,3221.0,3221.0
359989825,Набор MAYER & BOCH 3 ножа и магнитный держатель 24139,МБ24139,819.0,819.0
359989826,Набор MAYER & BOCH 3 ножа и магнитный держатель 24140,МБ24140,816.0,816.0
359989828,Набор MAYER & BOCH 4 ножа 24144,МБ24144,789.0,789.0
359989829,Набор MAYER & BOCH 5 ножей и овощечистка 24148,МБ24148,700.0,700.0
359989831,"Набор MAYER & BOCH 12 ножей, ножницы и мусат с подставкой 24252",МБ24252,1176.0,1176.0
359989832,"Набор MAYER & BOCH 12 ножей, ножницы и мусат с подставкой 24253",МБ24253,1131.0,1131.0
359989833,"Набор MAYER & BOCH 5 ножей, ножницы и мусат с подставкой 480",МБ480,880.0,880.0
359989834,"Набор MAYER & BOCH 6 ножей, ножницы и мусат с подставкой 485",МБ485,953.0,953.0
359989835,(Нет в наличии) Набор MAYER & BOCH 5 ножей и кухонные принадлежности с подставкой 23627,МБ23627,3914.0,3914.0
