fid,Артикул,Название товара,Полное описание,Цена продажи,Старая цена,Остаток,Изображения,Подкатегория 1,Подкатегория 2,Подкатегория 3,Подкатегория 4,Параметр: Ширина,Параметр: Глубина,Параметр: Высота,Параметр: Глубина сиденья,Параметр: Высота сиденья,Параметр: Диаметр,Параметр: Бренд,Параметр: Страна происхождения,Параметр: Стиль,Параметр: Материал,Параметр: Цвет,Параметр: Назначение
56,109360,Стул Anvers 109360 Eichholtz,"Классический черный деревянный обеденный стул с серой обивкой.
Anvers от Eichholtz - это изысканный стул, который добавит элегантности вашему интерьеру.
Он имеет черную окрашенную деревянную структуру с замысловатой детализацией и узором.",33057.0,100.0,1,https://idcollection.ru/images/80f3c9e5586b1d15d28d400809c5c8a5/stul-anvers-109360-eichholtz.jpg,Eichholtz,Мебель,Стулья,"",47 , 54 , 98 , 50 , 49 cm,""
57,109433,Стол письменный Buckingham 109433 Eichholtz,"Письменный стол в традиционном стиле из красного дерева с 3 ящиками и кожаным верхом. Создайте идеальную домашнюю рабочую среду с помощью этого классического стола от Eichholtz.
Стол красиво обработан богатым полированным красным деревом, широкими изгибами и изящными сужающимися ножками.
Три вставные кожаные панели с эффектом вставки украшают верх стола с тиснением. Небольшие колесики дополняют классический вид.
Изделия Eichholtz - это ремесленные изделия, тщательно обработанные опытными мастерами. Каждый элемент уникален, и следует ожидать небольшие отличия внешнего вида, поскольку два элемента не похожи друг на друга.",125603.0,251205.0,1,https://idcollection.ru/images/579b2239574e7346c08c335ab9f02dcb/stol-pismennyy-buckingham-109433-eichholtz.jpg,Eichholtz,Мебель,Столы,Письменные столы,175 , 80 ,  77,"","",""
58,109748,Торшер Palm Tree 109748 Eichholtz,"Тип цоколя:    E27
Количество ламп: 4
Мощность: 40 Вт
Переключатель: напольный
Провод: 2 x 0,75",196746.0,245932.0,1,https://idcollection.ru/images/a581a56fb154e328f4b88b4f1bbe5360/torsher-palm-tree-109748-eichholtz.jpg,Eichholtz,Свет,Торшеры,"",31 , 62 , 147 cm,"","",""
59,109824,Подсвечник Maroon 109824 Eichholtz,"",6198.0,8854.0,2,https://idcollection.ru/images/99bf8a3337ca9c97f921712628df7155/podsvechnik-maroon-109824-eichholtz.jpg,Eichholtz,Аксессуары и декор,Аксессуары,Подсвечники и свечи,Ø 15 , H. 30cm,"","","",""
60,110070,Приставной стол Omni 110070 Eichholtz,"Столик из нержавеющей стали с черной стеклянной столешницей и золотой отделкой.
Добавьте прикосновение сдержанного гламура к вашему внутреннему пространству с Eichholtz Omni.",81311.0,101639.0,1,https://idcollection.ru/images/46677f45315cf817aa0c0bcf0f0025ab/pristavnoy-stol-omni-110070-eichholtz.jpg,Eichholtz,Мебель,Столы,Приставные столики,"","",  60,"","",52 
61,110199,Стул Dirand 110199 Eichholtz,Состав ткани: 100% терилен,41169.0,100.0,1,https://idcollection.ru/images/bf1ffe5898f912f774ebe63c2d2704fb/stul-dirand-110199-eichholtz.jpg,Eichholtz,Мебель,Стулья,"",48 , 55 , 91 , 45 , 49 cm,""
62,110670,Чаша Tampa 110670 Eichholtz,Изящная чаша выполнена из хрустального стекла. Используйте эту чашу для сервировки праздничного стола.,30305.0,37881.0,4,https://idcollection.ru/images/b58c28caf896a4d5e553ccfc014f0d29/chasha-tampa-110670-eichholtz.jpg,Eichholtz,Аксессуары и декор,Посуда,Чаши декоративные,17 , 17 ,"  12,5","","",""
63,105954,Письменный стол Catalina 105954 Eichholtz,"Стол из полированного алюминия с воздушной отделкой и черными кожаными ручками. С тремя ящиками, этот стол обязательно займет центральное место в любом месте с его уникальным характером.",129590.0,259179.0,1,https://idcollection.ru/images/350ad940b052fed5bc303d9c60f97ba2/pismennyy-stol-catalina-105954-eichholtz.jpg,Eichholtz,Мебель,Столы,Письменные столы,150 , 72 ,  76,"","",""
64,109875,Журнальный стол Connor 109875 Eichholtz,"Дизайнерский стол с блестящим основанием в форме пирамиды добавит сияния и великолепия вашему домашнему декору. Основание с эффектной геометрической формой, выполненное из нержавеющей стали, с эффектной золотой отделкой и столешницей из прозрачного стекла.",119359.0,170513.0,1,https://idcollection.ru/images/49c6bb496689d5575adaa82ebc2cdf87/zhurnalnyy-stol-connor-109875-eichholtz.jpg https://idcollection.ru/images/d2cb572f56b6734a8d217fb7290acb06/zhurnalnyy-stol-connor-109875-eichholtz.jpg,Eichholtz,Мебель,Столы,Журнальные столы,100 , 100 ,  45,"","",""
65,111032,Лампа настольная Table Lamp Paradiso nickel finish UL 111032UL Eichholtz,"Настольная лампа оригинальной формы. Светильник выполнен из никилерованного металла, плафоны - прозрачный акрил. Тип цоколя:  E27
Количество ламп: 6 Мощность: 40 Вт Переключатель: ручной
Диммер: нет  Провод: 3 x 0,75
 Товар находится в Outlet IDCollection ""Три Кита"" по адресу: Одинцовский р-н, Новоивановское пгт, ул. Луговая, 1. Детали уточняйте по телефону +74952155280",68385.0,97693.0,1,https://idcollection.ru/images/6c53edcd3a69d01caef2b531d284a475/lampa-nastolnaya-table-lamp-paradiso-nickel-finish-ul-111032ul-eichholtz.jpg,Eichholtz,Свет,Лампы настольные,Декоративные настольные лампы,30 , 30 ,  80,"","",""
